,RandomForest,kendall,matrix,polarity
675,0.0,0.010920785485785975,CMBT,positive
679,0.0,0.01856580501862658,CMBT,positive
694,0.01568363122552593,0.12010795543835859,CMBT,positive
695,0.0,0.04008185486343056,CMBT,positive
697,0.0,0.01375112297515042,CMBT,positive
713,0.0,0.02821520051263111,CMBT,positive
715,0.011348988640351242,0.08927083199344908,CMBT,positive
724,0.0,0.029515636448070207,CMBT,positive
727,0.0,0.03414905854609148,CMBT,positive
736,0.0,0.07488888856186506,CMBT,positive
739,0.004654648197937495,0.07801615886117139,CMBT,positive
745,0.0,0.030923642271108245,CMBT,positive
750,0.0,0.027346951075151508,CMBT,positive
755,0.0,0.0484384389264441,CMBT,positive
758,0.0,0.06680959404187363,CMBT,positive
760,0.0005230204986071532,0.007426143559822444,CMBT,positive
766,0.00019756080681877246,0.00467035194740046,CMBT,positive
781,0.0,0.03414905854609148,CMBT,positive
785,0.014510469279122886,0.06381865215587824,CMBT,positive
786,0.0001351430867905631,0.06211197647912258,CMBT,positive
794,0.13512322505599939,0.15677725869724693,CMBT,positive
795,0.0,0.003468083129257767,CMBT,positive
802,0.0,0.038070735971241644,CMBT,positive
806,0.0,0.007752554548816114,CMBT,positive
807,0.0,0.02406798954881751,CMBT,positive
810,0.0,0.005502691898422324,CMBT,positive
823,0.00016249626987025249,0.05376903944580301,CMBT,positive
829,0.0,0.010213998086602236,CMBT,positive
832,0.0,0.012347374580776036,CMBT,positive
835,0.0,0.0095105939666004,CMBT,positive
837,0.0,0.006057585199103567,CMBT,positive
841,0.0,0.07248293740148733,CMBT,positive
849,0.0,0.025984997181386627,CMBT,positive
854,0.003654463453632971,0.033287078883101395,CMBT,positive
875,0.0,0.018489407920749653,CMBT,positive
881,0.0,0.00918264245051073,CMBT,positive
887,0.0,0.008462122835388951,CMBT,positive
888,0.0,0.002687529848583064,CMBT,positive
890,0.0,0.03414905854609148,CMBT,positive
892,0.0,0.06536073715667101,CMBT,positive
898,0.0,0.02263502255695569,CMBT,positive
900,0.0,0.05146635363818526,CMBT,positive
910,0.0,0.0429117485860161,CMBT,positive
913,0.011769894133328358,0.10152963096569448,CMBT,positive
926,7.032735226313658e-05,0.010691709710197386,CMBT,positive
932,0.0,0.021823769289946976,CMBT,positive
935,0.0,0.011110992443930618,CMBT,positive
953,0.0018942960666323955,0.01175706185181463,CMBT,positive
960,0.0033821178633408337,0.006362259412139577,CMBT,positive
966,0.0,0.017825947284384924,CMBT,positive
971,0.0,0.03414905854609148,CMBT,positive
976,0.0,0.016260866588428853,CMBT,positive
980,0.0021007963474760235,0.03562655706304505,CMBT,positive
981,0.0,0.043900087861407644,CMBT,positive
998,0.0,0.008647087268949366,CMBT,positive
1003,0.0,0.045470021869003244,CMBT,positive
1004,0.0,0.021340271522032793,CMBT,positive
1017,0.00010465904916665203,0.009236703813189947,CMBT,positive
1019,0.0031367509385324113,0.048086854398647204,CMBT,positive
1022,0.0,0.03414905854609148,CMBT,positive
1024,0.0,0.015462913983627891,CMBT,positive
1027,0.0,0.03414905854609148,CMBT,positive
1028,0.0,0.026924806215992768,CMBT,positive
1035,0.00017733099856864868,0.007547003039096226,CMBT,positive
1041,0.004013352043338198,0.01532892743131933,CMBT,positive
1057,0.0,0.1259784083772036,CMBT,positive
1060,0.0,0.03774759678840779,CMBT,positive
1061,0.0,0.02807968568460891,CMBT,positive
1065,0.0,0.03414905854609148,CMBT,positive
1070,0.0,0.011051966092221843,CMBT,positive
1088,0.0,0.021190763697138952,CMBT,positive
1093,0.0,0.041132509446177475,CMBT,positive
1097,0.0007252171385023967,0.02278265761734945,CMBT,positive
1101,0.0,0.04057992089251249,CMBT,positive
1104,0.0,0.021673350448107816,CMBT,positive
1114,0.0,0.011314805113663846,CMBT,positive
1120,0.0,0.03022073220766299,CMBT,positive
1126,0.0,0.026924806215992768,CMBT,positive
1128,0.0,0.03414905854609148,CMBT,positive
1134,0.0,0.01532892743131933,CMBT,positive
1136,0.0,0.08574138448983516,CMBT,positive
1137,0.0,0.03414905854609148,CMBT,positive
1144,0.0,0.005502691898422324,CMBT,positive
1145,0.0,0.05532678384533176,CMBT,positive
1152,0.004712584071295359,0.07023382587082216,CMBT,positive
1154,0.0,0.0484384389264441,CMBT,positive
1162,0.0,0.034961819360658765,CMBT,positive
1163,0.0,0.00918264245051073,CMBT,positive
1168,0.0,0.005476790318697472,CMBT,positive
1171,0.00420836807409932,0.045298612066406604,CMBT,positive
1176,0.0,0.04366295361443872,CMBT,positive
1182,0.0,0.015957579263250123,CMBT,positive
1190,0.0,0.00918264245051073,CMBT,positive
1226,0.0022516837415380163,0.06618168432343498,CMBT,positive
1228,0.0,0.031647321302653054,CMBT,positive
1236,0.0,0.03414905854609148,CMBT,positive
1243,0.0,0.04344088735398143,CMBT,positive
1251,0.00037036681272938185,0.008937248325776956,CMBT,positive
1257,0.0,0.04062659426202549,CMBT,positive
1274,0.0,0.034961819360658765,CMBT,positive
1282,0.00031640483835157366,0.003468083129257767,CMBT,positive
1290,0.0,0.05476399687355723,CMBT,positive
1292,0.0,0.03938676141222283,CMBT,positive
1294,0.00024870375478046883,0.003468083129257767,CMBT,positive
1302,0.022400849417372453,0.08115733110819706,CMBT,positive
1308,0.0,0.03414905854609148,CMBT,positive
1319,0.0,0.03414905854609148,CMBT,positive
1323,0.004186023498571888,0.0068053827812353815,CMBT,positive
1325,0.0,0.01639453049187302,CMBT,positive
1328,0.0,0.00675120182495512,CMBT,positive
1349,0.0,0.03408531551699651,CMBT,positive
1356,0.0011835382691062493,0.13334803558615715,CMBT,positive
1357,0.0,0.04828625734793311,CMBT,positive
1362,0.0,0.01569885629844016,CMBT,positive
1365,0.0,0.01569885629844016,CMBT,positive
1366,0.0,0.0484384389264441,CMBT,positive
1375,0.0,0.0428648286491017,CMBT,positive
1380,0.0,0.04755903623542137,CMBT,positive
1381,0.01153419931236812,0.03102421342208268,CMBT,positive
1385,0.0,0.016472244204394873,CMBT,positive
1386,0.011486970385048983,0.15679024073757536,CMBT,positive
1389,0.0,0.03414905854609148,CMBT,positive
1391,0.0,0.015840930292027534,CMBT,positive
1399,0.0005107020244814383,0.08115733110819706,CMBT,positive
1411,0.0,0.044798580317482226,CMBT,positive
1413,0.0,0.03414905854609148,CMBT,positive
1416,0.0,0.0410103370870131,CMBT,positive
1430,0.0,0.01569885629844016,CMBT,positive
1431,0.0,0.0001360471056617101,CMBT,positive
1432,0.0,0.0484384389264441,CMBT,positive
1440,0.015367829847445079,0.07146063535593887,CMBT,positive
1451,0.002749066633925495,0.03312310312505656,CMBT,positive
1452,0.0,0.012639026800022065,CMBT,positive
1454,0.0,0.00947942721997123,CMBT,positive
1457,0.0,0.0077137272167587985,CMBT,positive
1459,0.0,0.015976289326695085,CMBT,positive
1476,0.0,0.024787906384800083,CMBT,positive
1477,0.0,0.025259242838327645,CMBT,positive
1487,0.0,0.036791910567575144,CMBT,positive
1506,0.0,0.0484384389264441,CMBT,positive
1507,0.0,0.030368310389903345,CMBT,positive
1508,0.0,0.03925870102319793,CMBT,positive
1511,0.0,0.03414905854609148,CMBT,positive
1516,0.0,0.0053162225911042695,CMBT,positive
1526,0.0,0.009543389118209365,CMBT,positive
1528,0.0,0.045470021869003244,CMBT,positive
1530,0.0,0.04163041433248329,CMBT,positive
1535,0.0,0.029091175745092835,CMBT,positive
1536,0.0,0.07248293740148733,CMBT,positive
1550,0.0,0.03414905854609148,CMBT,positive
1564,0.039866501565989365,0.18799070655228334,CMBT,positive
1567,0.0,0.00675120182495512,CMBT,positive
1575,0.00039740319464857005,0.012281784277558102,CMBT,positive
1576,0.0,0.03414905854609148,CMBT,positive
1582,0.0005954854288567414,0.00467035194740046,CMBT,positive
1602,0.0,0.05159497587444442,CMBT,positive
1603,0.0,0.03522798930922177,CMBT,positive
1604,0.0,0.03925870102319793,CMBT,positive
1607,0.0,0.030573695357440478,CMBT,positive
1614,0.0,0.0036744425935115415,CMBT,positive
1624,0.013901717234371485,0.08511267147089205,CMBT,positive
1652,0.0,0.026056864577823358,CMBT,positive
1664,0.0,0.05950315029579249,CMBT,positive
1685,0.0,0.03414905854609148,CMBT,positive
1691,0.0,0.05146635363818526,CMBT,positive
1693,0.0,0.020011435581120538,CMBT,positive
1696,0.0,0.021823769289946976,CMBT,positive
1711,0.0,0.0314013576655858,CMBT,positive
1714,0.0,0.010543641242282856,CMBT,positive
1715,0.00038189263652467595,0.00467035194740046,CMBT,positive
1716,1.8282176623252836e-06,0.017415584843085925,CMBT,positive
1722,0.0,0.010242632971078665,CMBT,positive
1724,0.0,0.015417045514202381,CMBT,positive
1725,0.0,0.003468083129257767,CMBT,positive
1727,0.0,0.00675120182495512,CMBT,positive
1732,0.0,0.08313303420231777,CMBT,positive
1733,0.0,0.03925870102319793,CMBT,positive
1734,0.0,0.04901557489350977,CMBT,positive
1737,0.0,0.027219555681272472,CMBT,positive
1738,0.0,0.053436893717067856,CMBT,positive
1742,0.0,0.03414905854609148,CMBT,positive
1745,0.0,0.049641030465283405,CMBT,positive
1750,0.0,0.023725459075695093,CMBT,positive
1754,0.0,0.01733403712367667,CMBT,positive
1773,0.0,0.03414905854609148,CMBT,positive
1781,0.0,0.024507948853865872,CMBT,positive
1819,0.0001759913666323111,0.09411675961896385,CMBT,positive
1828,0.0,0.008647087268949366,CMBT,positive
1831,0.0,0.01856580501862658,CMBT,positive
1832,0.0,0.008313570932873108,CMBT,positive
1835,0.0,0.03414905854609148,CMBT,positive
1838,0.0,0.06079735164817906,CMBT,positive
1840,0.0,0.043900087861407644,CMBT,positive
1844,0.0,0.04856077822576354,CMBT,positive
1847,0.0,0.014309761577885983,CMBT,positive
1849,0.0,0.07017700485600414,CMBT,positive
1855,0.0,0.029415425833537918,CMBT,positive
1866,0.0,0.0002720942113234202,CMBT,positive
1873,0.028154316448838475,0.025574762914626594,CMBT,positive
1879,0.0,0.040295149517828185,CMBT,positive
1884,0.0,0.024507948853865872,CMBT,positive
1887,0.0,0.029909178267377805,CMBT,positive
1898,0.0,0.04297804618355112,CMBT,positive
1904,0.0,0.005502691898422324,CMBT,positive
1908,0.0,0.02807968568460891,CMBT,positive
1911,0.03485418344603694,0.16051885062140592,CMBT,positive
1917,0.0,0.05977391970562616,CMBT,positive
1921,0.0010430931820916648,0.03016464439310023,CMBT,positive
1922,0.002194249338233555,0.038070735971241644,CMBT,positive
1923,0.0,0.028121842504689114,CMBT,positive
1932,0.0,0.042063619022865456,CMBT,positive
1942,0.0,0.011375312663965477,CMBT,positive
1944,0.0,0.011629638760111046,CMBT,positive
1946,0.0,0.05146635363818526,CMBT,positive
1949,0.0,0.00675120182495512,CMBT,positive
1950,0.04736740893110769,0.005350992129146396,CMBT,positive
1963,0.0,0.045470021869003244,CMBT,positive
1974,0.0,0.030351912814098863,CMBT,positive
1977,0.0,0.03414905854609148,CMBT,positive
1991,0.0,0.014744856471401523,CMBT,positive
1992,0.004266536015984933,0.07738449489083832,CMBT,positive
1995,0.0,0.01569885629844016,CMBT,positive
2001,0.0,0.020739137112961447,CMBT,positive
2004,0.0,0.08492101942975065,CMBT,positive
2018,0.0,0.014126658613176638,CMBT,positive
2034,0.0,0.006057585199103567,CMBT,positive
2038,0.01593062231126259,0.10314852663778933,CMBT,positive
2044,0.0,0.01856580501862658,CMBT,positive
adduct_+Cl,0.0,0.06868028197434452,ClCCA,negative
adduct_+H,0.0,0.06868028197434452,ClCCA,negative
adduct_+K,0.0,0.06868028197434452,ClCCA,negative
adduct_+Na,0.0,0.06868028197434452,ClCCA,negative
adduct_-H,0.39339883773884676,0.4120816918460671,ClCCA,negative
adduct_[M]+,0.0,0.06868028197434452,ClCCA,negative
adduct_[M]-,0.0,0.06868028197434452,ClCCA,negative
1,0.0,0.021038704253559096,ClCCA,negative
8,0.0,0.00873716530769816,ClCCA,negative
13,0.001534726713577456,0.03750073244333337,ClCCA,negative
26,0.0,0.012979353291279127,ClCCA,negative
27,0.0,0.012979353291279127,ClCCA,negative
31,0.0,0.02261592098039158,ClCCA,negative
35,0.0,0.012979353291279127,ClCCA,negative
41,0.015607589796773255,0.06835873027279646,ClCCA,negative
45,0.0,0.015599437559346575,ClCCA,negative
62,0.0,0.018410452248802122,ClCCA,negative
67,0.0,0.05202978851828775,ClCCA,negative
69,0.00808960908957274,0.02304428997254774,ClCCA,negative
79,0.0,0.032276729138714925,ClCCA,negative
80,0.0,0.05399176300703304,ClCCA,negative
81,0.0,0.06779953772186567,ClCCA,negative
89,0.0,0.012979353291279127,ClCCA,negative
92,0.0,0.012979353291279127,ClCCA,negative
106,0.0,0.012979353291279127,ClCCA,negative
114,0.0041852509424767,0.08338231039483594,ClCCA,negative
115,0.0,0.018410452248802122,ClCCA,negative
116,0.03379463684906976,0.07843291756074448,ClCCA,negative
117,0.0,0.023888517692030493,ClCCA,negative
118,0.0,0.05566764363517722,ClCCA,negative
119,0.0,0.03989963824491986,ClCCA,negative
125,0.006252532151251064,0.02304428997254774,ClCCA,negative
134,0.0,0.02261592098039158,ClCCA,negative
140,0.0,0.029885718841761975,ClCCA,negative
141,0.03339007564946957,0.029926947270238948,ClCCA,negative
142,0.0,0.012979353291279127,ClCCA,negative
143,0.0,0.018410452248802122,ClCCA,negative
147,0.00253406172783123,0.058097829672500385,ClCCA,negative
179,0.0,0.012979353291279127,ClCCA,negative
183,0.0,0.012979353291279127,ClCCA,negative
184,0.0,0.012979353291279127,ClCCA,negative
191,0.0,0.018410452248802122,ClCCA,negative
192,0.0,0.1265822246166092,ClCCA,negative
197,0.0,0.04870984044988478,ClCCA,negative
202,0.0,0.018410452248802122,ClCCA,negative
221,0.0,0.012979353291279127,ClCCA,negative
222,0.0,0.01793714153182635,ClCCA,negative
227,0.0,0.056187779853337234,ClCCA,negative
228,0.0,0.012979353291279127,ClCCA,negative
229,0.0,0.0012716242254605518,ClCCA,negative
231,0.0,0.01007801740937461,ClCCA,negative
237,0.0,0.051917413165116506,ClCCA,negative
245,0.00012757314795484767,0.04156641515196995,ClCCA,negative
252,0.0,0.012979353291279127,ClCCA,negative
255,0.0,0.012979353291279127,ClCCA,negative
259,0.0,0.012979353291279127,ClCCA,negative
264,0.0,0.051917413165116506,ClCCA,negative
269,0.0,0.051917413165116506,ClCCA,negative
275,0.0,0.012979353291279127,ClCCA,negative
283,0.0,0.023198980711595412,ClCCA,negative
294,0.0,0.03988420191610483,ClCCA,negative
297,0.0,0.012979353291279127,ClCCA,negative
299,0.0,0.032276729138714925,ClCCA,negative
301,0.0,0.014946741427156341,ClCCA,negative
303,0.0,0.012979353291279127,ClCCA,negative
305,0.0,0.012979353291279127,ClCCA,negative
309,0.0,0.0,ClCCA,negative
314,0.0,0.012755934331898339,ClCCA,negative
319,0.0,0.0465102304689694,ClCCA,negative
321,0.0060703492618792805,0.018410452248802122,ClCCA,negative
322,0.0,0.012979353291279127,ClCCA,negative
323,0.0,0.015599437559346575,ClCCA,negative
325,0.0,0.012979353291279127,ClCCA,negative
334,0.0,0.018410452248802122,ClCCA,negative
336,0.0,0.012979353291279127,ClCCA,negative
350,0.0,0.05111646497797926,ClCCA,negative
352,0.0,0.012979353291279127,ClCCA,negative
361,0.0,0.012979353291279127,ClCCA,negative
362,0.0,0.006435015602715293,ClCCA,negative
370,0.0,0.012979353291279127,ClCCA,negative
371,0.0,0.02881116228546306,ClCCA,negative
378,0.0,0.02564302540837226,ClCCA,negative
387,0.0,0.007795723747782844,ClCCA,negative
389,0.0,0.002844952371232494,ClCCA,negative
392,0.0,0.0684050838323002,ClCCA,negative
394,0.0,0.012979353291279127,ClCCA,negative
395,0.0,0.012979353291279127,ClCCA,negative
396,0.0,0.012979353291279127,ClCCA,negative
398,0.0,0.012979353291279127,ClCCA,negative
401,0.0,0.04551277919571457,ClCCA,negative
414,0.0,0.0465102304689694,ClCCA,negative
423,0.0,0.027615678373203185,ClCCA,negative
431,0.0,0.012979353291279127,ClCCA,negative
432,0.0,0.012979353291279127,ClCCA,negative
444,0.0,0.012979353291279127,ClCCA,negative
446,0.0,0.03069700880261772,ClCCA,negative
455,0.0,0.012979353291279127,ClCCA,negative
456,0.0,0.029374519608138746,ClCCA,negative
457,0.0,0.012979353291279127,ClCCA,negative
463,0.0,0.02619363179255036,ClCCA,negative
470,0.0,0.018410452248802122,ClCCA,negative
473,0.0,0.02261592098039158,ClCCA,negative
478,0.0,0.012979353291279127,ClCCA,negative
479,0.0,0.012979353291279127,ClCCA,negative
481,0.04244453527965791,0.07587337896476026,ClCCA,negative
482,0.0,0.006812104462626831,ClCCA,negative
486,0.0,0.11758793818059911,ClCCA,negative
487,0.018278344752581943,0.09470620878080284,ClCCA,negative
489,0.0,0.1044868124657057,ClCCA,negative
490,0.0,0.012979353291279127,ClCCA,negative
498,0.0,0.012979353291279127,ClCCA,negative
504,0.0,0.02619363179255036,ClCCA,negative
519,0.0,0.00873716530769816,ClCCA,negative
528,0.011388901567186206,0.029926947270238948,ClCCA,negative
533,0.0,0.018410452248802122,ClCCA,negative
563,0.0,0.032276729138714925,ClCCA,negative
573,0.007487503250740747,0.08358523643619598,ClCCA,negative
576,0.0,0.029374519608138746,ClCCA,negative
577,0.0,0.14050203675066333,ClCCA,negative
590,0.0,0.00147508410153424,ClCCA,negative
592,0.014115879738319386,0.09424932148826967,ClCCA,negative
598,0.0,0.02619363179255036,ClCCA,negative
599,0.0,0.018410452248802122,ClCCA,negative
600,0.0,0.018410452248802122,ClCCA,negative
606,0.0,0.012979353291279127,ClCCA,negative
610,0.0,0.09980365013127977,ClCCA,negative
622,0.0,0.029374519608138746,ClCCA,negative
623,0.0,0.03497028787759387,ClCCA,negative
628,0.0,0.0465102304689694,ClCCA,negative
636,0.0,0.012979353291279127,ClCCA,negative
640,0.0,0.012979353291279127,ClCCA,negative
643,0.005386395471225004,0.14275758311382358,ClCCA,negative
650,0.0,0.06337040524638674,ClCCA,negative
652,0.0,0.01670902098406997,ClCCA,negative
656,0.0,0.08144916930337406,ClCCA,negative
663,0.0,0.012979353291279127,ClCCA,negative
667,0.0,0.03416119380765573,ClCCA,negative
675,0.0,0.018410452248802122,ClCCA,negative
679,0.0,0.012979353291279127,ClCCA,negative
694,0.0,0.03556006106735144,ClCCA,negative
695,0.0,0.10202659957339659,ClCCA,negative
697,0.0,0.02261592098039158,ClCCA,negative
713,0.0,0.03750073244333337,ClCCA,negative
715,0.0037777888334214354,0.048564293117863214,ClCCA,negative
724,0.0,0.018410452248802122,ClCCA,negative
727,0.0,0.012979353291279127,ClCCA,negative
736,0.0,0.02817348193532581,ClCCA,negative
739,0.0,0.015096911044493915,ClCCA,negative
745,0.0,0.02619363179255036,ClCCA,negative
750,0.0,0.009645484473349949,ClCCA,negative
755,0.0,0.018410452248802122,ClCCA,negative
758,0.0,0.09148064677963211,ClCCA,negative
760,0.0,0.016970099436946065,ClCCA,negative
766,0.0,0.012979353291279127,ClCCA,negative
781,0.0,0.05225453922463024,ClCCA,negative
785,0.0,0.02619363179255036,ClCCA,negative
786,0.0,0.01977361935492228,ClCCA,negative
794,0.0,0.04300257803503459,ClCCA,negative
795,0.0,0.012979353291279127,ClCCA,negative
802,0.0,0.015599437559346575,ClCCA,negative
806,0.0,0.048564293117863214,ClCCA,negative
807,0.0,0.0465102304689694,ClCCA,negative
810,0.0,0.012979353291279127,ClCCA,negative
823,0.0,0.01703536905016509,ClCCA,negative
829,0.0,0.00040691975214737655,ClCCA,negative
832,0.0,0.018410452248802122,ClCCA,negative
835,0.0,0.018410452248802122,ClCCA,negative
837,0.0,0.012979353291279127,ClCCA,negative
841,0.0,0.012979353291279127,ClCCA,negative
849,0.0,0.00147508410153424,ClCCA,negative
854,0.0,0.029926947270238948,ClCCA,negative
875,0.0,0.026862510454841268,ClCCA,negative
881,0.0,0.018410452248802122,ClCCA,negative
887,0.024051568293918173,0.0545020462880552,ClCCA,negative
888,0.0,0.009645484473349949,ClCCA,negative
890,0.0,0.012979353291279127,ClCCA,negative
892,0.0,0.018410452248802122,ClCCA,negative
898,0.0,0.012979353291279127,ClCCA,negative
900,0.0,0.012979353291279127,ClCCA,negative
910,0.0,0.012979353291279127,ClCCA,negative
913,0.0,0.03750073244333337,ClCCA,negative
926,0.0,0.017400408119601554,ClCCA,negative
932,0.0,0.12093866224877636,ClCCA,negative
935,0.0006196630874175252,0.12233845498503645,ClCCA,negative
953,0.0,0.027695377300687173,ClCCA,negative
960,0.0,0.02833296872055911,ClCCA,negative
966,0.0,0.012979353291279127,ClCCA,negative
971,0.0,0.012979353291279127,ClCCA,negative
976,0.0,0.007852419920493993,ClCCA,negative
980,0.03995315358226157,0.17490750520489953,ClCCA,negative
981,0.0,0.029918062693322325,ClCCA,negative
998,0.0,0.012979353291279127,ClCCA,negative
1003,0.0,0.02261592098039158,ClCCA,negative
1004,0.0,0.012979353291279127,ClCCA,negative
1017,0.020319722207119896,0.015043223359674226,ClCCA,negative
1019,0.0,0.08981428090812893,ClCCA,negative
1022,0.0,0.05225453922463024,ClCCA,negative
1024,0.011143450352664912,0.029687850487786972,ClCCA,negative
1027,0.0,0.012979353291279127,ClCCA,negative
1028,0.0,0.02261592098039158,ClCCA,negative
1035,0.0,0.02261592098039158,ClCCA,negative
1041,0.022999250061654136,0.05528867376025395,ClCCA,negative
1057,0.0,0.025240278659410236,ClCCA,negative
1060,0.0,0.016683111173039444,ClCCA,negative
1061,0.0,0.05446749223127497,ClCCA,negative
1065,0.0,0.012979353291279127,ClCCA,negative
1070,0.0,0.018410452248802122,ClCCA,negative
1088,0.0,0.05055986008902265,ClCCA,negative
1093,0.004665307207306319,0.016774290597288997,ClCCA,negative
1097,0.021943811335929635,0.06058017810094069,ClCCA,negative
1101,0.0,0.06779953772186567,ClCCA,negative
1104,0.0,0.029374519608138746,ClCCA,negative
1114,0.0,0.008384631391927118,ClCCA,negative
1120,0.0020078294548081287,0.029448753705334993,ClCCA,negative
1126,0.0,0.02261592098039158,ClCCA,negative
1128,0.0,0.051917413165116506,ClCCA,negative
1134,0.009440174785343602,0.05528867376025395,ClCCA,negative
1136,0.0,0.1308324165065831,ClCCA,negative
1137,0.0003365773037107034,0.05315354205000023,ClCCA,negative
1144,0.0,0.012979353291279127,ClCCA,negative
1145,0.0,0.02261592098039158,ClCCA,negative
1152,0.0,0.05088796951353372,ClCCA,negative
1154,0.0,0.018410452248802122,ClCCA,negative
1162,0.0,0.020035665860632764,ClCCA,negative
1163,0.0,0.018410452248802122,ClCCA,negative
1168,0.0727511662496437,0.07682976609456817,ClCCA,negative
1171,0.033945994704009205,0.009044927525984427,ClCCA,negative
1176,0.0,0.14050203675066333,ClCCA,negative
1182,0.0,0.07435703051067055,ClCCA,negative
1190,0.0,0.018410452248802122,ClCCA,negative
1226,0.0,0.029374519608138746,ClCCA,negative
1228,0.0,0.018410452248802122,ClCCA,negative
1236,0.0,0.012979353291279127,ClCCA,negative
1243,0.0,0.029374519608138746,ClCCA,negative
1251,0.025492070737630063,0.062055262202474926,ClCCA,negative
1257,0.0,0.09852471388111873,ClCCA,negative
1274,0.0,0.020035665860632764,ClCCA,negative
1282,0.0,0.012979353291279127,ClCCA,negative
1290,0.00035601565391550676,0.012198029419531294,ClCCA,negative
1292,0.0,0.016970099436946065,ClCCA,negative
1294,0.0,0.012979353291279127,ClCCA,negative
1302,0.0,0.0015259490705526622,ClCCA,negative
1308,0.0,0.012979353291279127,ClCCA,negative
1319,0.0,0.012979353291279127,ClCCA,negative
1323,0.0,0.05949791532676051,ClCCA,negative
1325,0.010821498470305817,0.016620051332419724,ClCCA,negative
1328,0.0,0.012979353291279127,ClCCA,negative
1349,0.0,0.032276729138714925,ClCCA,negative
1356,0.0,0.04551277919571457,ClCCA,negative
1357,0.0,0.029374519608138746,ClCCA,negative
1362,0.0,0.012979353291279127,ClCCA,negative
1365,0.0,0.012979353291279127,ClCCA,negative
1366,0.0,0.027854775155655157,ClCCA,negative
1375,0.0,0.015273089493251457,ClCCA,negative
1380,0.0,0.009027636034448297,ClCCA,negative
1381,0.0,0.018410452248802122,ClCCA,negative
1385,0.0,0.03497028787759387,ClCCA,negative
1386,0.0,0.045277638545449694,ClCCA,negative
1389,0.0,0.012979353291279127,ClCCA,negative
1391,0.0,0.007001977329826774,ClCCA,negative
1399,0.0,0.0015259490705526622,ClCCA,negative
1411,0.0,0.02261592098039158,ClCCA,negative
1413,0.0,0.012979353291279127,ClCCA,negative
1416,0.0,0.018410452248802122,ClCCA,negative
1430,0.0,0.012979353291279127,ClCCA,negative
1431,0.0,0.0297305743912677,ClCCA,negative
1432,0.0,0.018410452248802122,ClCCA,negative
1440,0.01114239576442817,0.029687850487786972,ClCCA,negative
1451,0.0,0.018410452248802122,ClCCA,negative
1452,0.0,0.048394071286481516,ClCCA,negative
1454,0.0,0.012979353291279127,ClCCA,negative
1457,0.0,0.06026132331510658,ClCCA,negative
1459,0.0,0.07932753944338049,ClCCA,negative
1476,0.0,0.07532086544676007,ClCCA,negative
1477,0.0,0.012885803626361846,ClCCA,negative
1487,0.0,0.10876359916492337,ClCCA,negative
1506,0.0,0.018410452248802122,ClCCA,negative
1507,0.0,0.018410452248802122,ClCCA,negative
1508,0.0,0.012979353291279127,ClCCA,negative
1511,0.0,0.012979353291279127,ClCCA,negative
1516,0.0,0.014010116320919714,ClCCA,negative
1526,0.0,0.018410452248802122,ClCCA,negative
1528,0.0,0.02261592098039158,ClCCA,negative
1530,0.0,0.029374519608138746,ClCCA,negative
1535,0.0,0.03497028787759387,ClCCA,negative
1536,0.0,0.012979353291279127,ClCCA,negative
1550,0.0,0.012979353291279127,ClCCA,negative
1564,0.0,0.05121975208852039,ClCCA,negative
1567,0.0,0.012979353291279127,ClCCA,negative
1575,0.0,0.027456280518235197,ClCCA,negative
1576,0.0,0.012979353291279127,ClCCA,negative
1582,0.0,0.012979353291279127,ClCCA,negative
1602,0.0,0.0465102304689694,ClCCA,negative
1603,0.0,0.02619363179255036,ClCCA,negative
1604,0.0,0.012979353291279127,ClCCA,negative
1607,0.0,0.02619363179255036,ClCCA,negative
1614,0.0,0.007795723747782844,ClCCA,negative
1624,0.0,0.003982193854776516,ClCCA,negative
1652,0.0,0.012979353291279127,ClCCA,negative
1664,0.0,0.02261592098039158,ClCCA,negative
1685,0.010548174776021168,0.05326591740317148,ClCCA,negative
1691,0.0,0.012979353291279127,ClCCA,negative
1693,0.0,0.016620051332419724,ClCCA,negative
1696,0.0,0.12093866224877636,ClCCA,negative
1711,0.0,0.07412000256011243,ClCCA,negative
1714,0.0,0.018410452248802122,ClCCA,negative
1715,0.0,0.012979353291279127,ClCCA,negative
1716,0.0,0.13137354751949318,ClCCA,negative
1722,0.0,0.01742610463029689,ClCCA,negative
1724,0.0,0.11228227355640087,ClCCA,negative
1725,0.0,0.012979353291279127,ClCCA,negative
1727,0.0,0.012979353291279127,ClCCA,negative
1732,0.0,0.16293440745259818,ClCCA,negative
1733,0.0,0.012979353291279127,ClCCA,negative
1734,0.0,0.012979353291279127,ClCCA,negative
1737,0.019877581946307434,0.02263631936312258,ClCCA,negative
1738,0.0,0.02619363179255036,ClCCA,negative
1742,0.0,0.012979353291279127,ClCCA,negative
1745,0.0,0.024655606966088765,ClCCA,negative
1750,0.008080366799941834,0.029037844080973572,ClCCA,negative
1754,0.0,0.02619363179255036,ClCCA,negative
1773,0.0,0.012979353291279127,ClCCA,negative
1781,0.0,0.02619363179255036,ClCCA,negative
1819,0.0,0.05557430940666945,ClCCA,negative
1828,0.0,0.012979353291279127,ClCCA,negative
1831,0.0,0.012979353291279127,ClCCA,negative
1832,0.0,0.018410452248802122,ClCCA,negative
1835,0.0,0.012979353291279127,ClCCA,negative
1838,0.0,0.14304516434457212,ClCCA,negative
