,name_short,adduct,matrix,polarity,observed_value,prediction,fold,model_type
1344,Arginine,+K,CHCA,negative,-1.0,0.7175595164299011,0.0,NN
1345,Arginine,+K,CHCA,positive,2.915819046253036,3.9787609577178955,0.0,NN
1346,Arginine,+K,CMBT,negative,-1.0,0.9228321313858032,0.0,NN
1347,Arginine,+K,CMBT,positive,1.8624126847641163,0.3705832064151764,0.0,NN
1348,Arginine,+K,ClCCA,negative,-1.0,0.38069775700569153,0.0,NN
1349,Arginine,+K,ClCCA,positive,2.2128524982677535,2.03471040725708,0.0,NN
1350,Arginine,+K,DAN,negative,-1.0,-1.2597459554672241,0.0,NN
1351,Arginine,+K,DAN,positive,1.8181662235253326,-0.10702438652515411,0.0,NN
1352,Arginine,+K,DHAP,negative,-1.0,-0.13822819292545319,0.0,NN
1353,Arginine,+K,DHAP,positive,2.285828579562268,0.1570311337709427,0.0,NN
1354,Arginine,+K,DHB,negative,-1.0,0.5528977513313293,0.0,NN
1355,Arginine,+K,DHB,positive,2.684527079469759,3.313310384750366,0.0,NN
1356,Arginine,+K,MAPS,negative,-1.0,0.1709705889225006,0.0,NN
1357,Arginine,+K,MAPS,positive,0.0,-4.808168888092041,0.0,NN
1358,Arginine,+K,NEDC,negative,-1.0,0.7090650796890259,0.0,NN
1359,Arginine,+K,NEDC,positive,0.0,-3.0823535919189453,0.0,NN
1360,Arginine,+K,NOR,negative,-1.0,-0.7682339549064636,0.0,NN
1361,Arginine,+K,NOR,positive,0.0,-0.8365870118141174,0.0,NN
1362,Arginine,+K,pNA,negative,-1.0,0.08400335907936096,0.0,NN
1363,Arginine,+K,pNA,positive,2.838191549723059,1.9943128824234009,0.0,NN
1364,Arginine,+Na,9AA,negative,-1.0,0.18404099345207214,0.0,NN
1365,Arginine,+Na,9AA,positive,0.0,-1.680695652961731,0.0,NN
1366,Arginine,+Na,CHCA,negative,-1.0,0.06675253808498383,0.0,NN
1367,Arginine,+Na,CHCA,positive,3.5886731679745862,3.5833828449249268,0.0,NN
1368,Arginine,+Na,CMBT,negative,-1.0,0.6492078304290771,0.0,NN
1369,Arginine,+Na,CMBT,positive,3.233158242128621,0.06577542424201965,0.0,NN
1370,Arginine,+Na,ClCCA,negative,-1.0,0.5374137163162231,0.0,NN
1371,Arginine,+Na,ClCCA,positive,2.6826812479275857,1.1020139455795288,0.0,NN
1372,Arginine,+Na,DAN,negative,-1.0,-0.6123014688491821,0.0,NN
1373,Arginine,+Na,DAN,positive,3.62027094651024,0.38760799169540405,0.0,NN
1374,Arginine,+Na,DHAP,negative,-1.0,0.07059216499328613,0.0,NN
1375,Arginine,+Na,DHAP,positive,3.173498294523881,-0.3535304069519043,0.0,NN
1376,Arginine,+Na,DHB,negative,-1.0,0.8220676779747009,0.0,NN
1377,Arginine,+Na,DHB,positive,3.7991697899013133,3.5128583908081055,0.0,NN
1378,Arginine,+Na,MAPS,negative,-1.0,-0.18927128612995148,0.0,NN
1379,Arginine,+Na,MAPS,positive,0.0,-5.0934271812438965,0.0,NN
1380,Arginine,+Na,NEDC,negative,-1.0,0.7802822589874268,0.0,NN
1381,Arginine,+Na,NEDC,positive,-1.0,-3.51308536529541,0.0,NN
1382,Arginine,+Na,NOR,negative,-1.0,-0.25053471326828003,0.0,NN
1383,Arginine,+Na,NOR,positive,2.830019093735435,0.48766762018203735,0.0,NN
1384,Arginine,+Na,pNA,negative,-1.0,-0.19838881492614746,0.0,NN
1385,Arginine,+Na,pNA,positive,3.928513474820572,1.8808366060256958,0.0,NN
1386,Arginine,-H,9AA,negative,3.7815044163374036,4.257755756378174,0.0,NN
1387,Arginine,-H,9AA,positive,-1.0,3.909705400466919,0.0,NN
1388,Arginine,-H,CHCA,negative,1.3894938972636084,-0.38307443261146545,0.0,NN
1389,Arginine,-H,CHCA,positive,-1.0,-3.4811527729034424,0.0,NN
1390,Arginine,-H,CMBT,negative,0.0,-2.7131564617156982,0.0,NN
1391,Arginine,-H,CMBT,positive,-1.0,-1.0021370649337769,0.0,NN
1392,Arginine,-H,ClCCA,negative,0.0,-3.0869264602661133,0.0,NN
1393,Arginine,-H,ClCCA,positive,-1.0,-2.0393314361572266,0.0,NN
1394,Arginine,-H,DAN,negative,3.765433338862351,4.200570106506348,0.0,NN
1395,Arginine,-H,DAN,positive,-1.0,0.14449113607406616,0.0,NN
1396,Arginine,-H,DHAP,negative,1.9691821598847066,-0.36926770210266113,0.0,NN
1397,Arginine,-H,DHAP,positive,-1.0,-0.4413061738014221,0.0,NN
1398,Arginine,-H,DHB,negative,-1.0,-1.7724618911743164,0.0,NN
1399,Arginine,-H,DHB,positive,-1.0,-4.362236499786377,0.0,NN
1400,Arginine,-H,MAPS,negative,0.0,-2.7407288551330566,0.0,NN
1401,Arginine,-H,MAPS,positive,-1.0,7.10159969329834,0.0,NN
1402,Arginine,-H,NEDC,negative,0.0,-3.808220624923706,0.0,NN
1403,Arginine,-H,NEDC,positive,-1.0,3.5606889724731445,0.0,NN
1404,Arginine,-H,NOR,negative,3.4234562837030187,3.9796886444091797,0.0,NN
1405,Arginine,-H,NOR,positive,-1.0,0.601452112197876,0.0,NN
1406,Arginine,-H,pNA,negative,2.4448842969639406,1.5363776683807373,0.0,NN
1407,Arginine,-H,pNA,positive,-1.0,-1.0337743759155273,0.0,NN
1408,Argininosuccinic acid,+H,9AA,negative,-1.0,-0.2474919855594635,0.0,NN
1409,Argininosuccinic acid,+H,9AA,positive,1.2014110816106518,-2.7915470600128174,0.0,NN
1410,Argininosuccinic acid,+H,CHCA,negative,-1.0,1.01381516456604,0.0,NN
1411,Argininosuccinic acid,+H,CHCA,positive,4.510089499430628,4.310763359069824,0.0,NN
1412,Argininosuccinic acid,+H,CMBT,negative,-1.0,0.5227855443954468,0.0,NN
1413,Argininosuccinic acid,+H,CMBT,positive,2.4847923347189895,0.2976585328578949,0.0,NN
1414,Argininosuccinic acid,+H,ClCCA,negative,-1.0,0.5630929470062256,0.0,NN
1415,Argininosuccinic acid,+H,ClCCA,positive,3.5608348073035345,2.260399103164673,0.0,NN
1416,Argininosuccinic acid,+H,DAN,negative,-1.0,-1.277799129486084,0.0,NN
1417,Argininosuccinic acid,+H,DAN,positive,-1.0,-0.35910865664482117,0.0,NN
1418,Argininosuccinic acid,+H,DHAP,negative,-1.0,0.010138541460037231,0.0,NN
1419,Argininosuccinic acid,+H,DHAP,positive,1.9795284349399531,-0.12739796936511993,0.0,NN
1420,Argininosuccinic acid,+H,DHB,negative,-1.0,0.8803349137306213,0.0,NN
1421,Argininosuccinic acid,+H,DHB,positive,3.666081810435663,3.211297035217285,0.0,NN
1422,Argininosuccinic acid,+H,MAPS,negative,-1.0,-0.15785697102546692,0.0,NN
1423,Argininosuccinic acid,+H,MAPS,positive,0.0,-4.567050457000732,0.0,NN
1424,Argininosuccinic acid,+H,NEDC,negative,-1.0,0.5150609612464905,0.0,NN
1425,Argininosuccinic acid,+H,NEDC,positive,1.1234742285920651,-2.950392246246338,0.0,NN
1426,Argininosuccinic acid,+H,NOR,negative,-1.0,-0.5571015477180481,0.0,NN
1427,Argininosuccinic acid,+H,NOR,positive,1.7648661420801581,-0.8110494613647461,0.0,NN
1428,Argininosuccinic acid,+H,pNA,negative,-1.0,-0.13372012972831726,0.0,NN
1429,Argininosuccinic acid,+H,pNA,positive,3.007813941009907,1.4472925662994385,0.0,NN
1430,Argininosuccinic acid,+K,9AA,negative,-1.0,-0.9535489082336426,0.0,NN
1431,Argininosuccinic acid,+K,9AA,positive,0.0,-3.07214617729187,0.0,NN
1432,Argininosuccinic acid,+K,CHCA,negative,-1.0,0.8193426132202148,0.0,NN
1433,Argininosuccinic acid,+K,CHCA,positive,3.4819651444039907,4.033615589141846,0.0,NN
1434,Argininosuccinic acid,+K,CMBT,negative,-1.0,0.797016978263855,0.0,NN
1435,Argininosuccinic acid,+K,CMBT,positive,1.8133043796649209,0.44445064663887024,0.0,NN
1436,Argininosuccinic acid,+K,ClCCA,negative,-1.0,0.4005042016506195,0.0,NN
1437,Argininosuccinic acid,+K,ClCCA,positive,3.4005922943920557,2.172328472137451,0.0,NN
1438,Argininosuccinic acid,+K,DAN,negative,-1.0,-1.3108049631118774,0.0,NN
1439,Argininosuccinic acid,+K,DAN,positive,-1.0,-0.1556728482246399,0.0,NN
1440,Argininosuccinic acid,+K,DHAP,negative,-1.0,-0.07217581570148468,0.0,NN
1441,Argininosuccinic acid,+K,DHAP,positive,-1.0,0.09978483617305756,0.0,NN
1442,Argininosuccinic acid,+K,DHB,negative,-1.0,0.6424478888511658,0.0,NN
1443,Argininosuccinic acid,+K,DHB,positive,3.0745444827796207,3.312748670578003,0.0,NN
1444,Argininosuccinic acid,+K,MAPS,negative,-1.0,0.21423497796058655,0.0,NN
1445,Argininosuccinic acid,+K,MAPS,positive,0.0,-4.708864212036133,0.0,NN
1446,Argininosuccinic acid,+K,NEDC,negative,-1.0,0.694845974445343,0.0,NN
1447,Argininosuccinic acid,+K,NEDC,positive,0.0,-3.0214099884033203,0.0,NN
1448,Argininosuccinic acid,+K,NOR,negative,-1.0,-0.7860732674598694,0.0,NN
1449,Argininosuccinic acid,+K,NOR,positive,0.0,-0.8877419829368591,0.0,NN
1450,Argininosuccinic acid,+K,pNA,negative,-1.0,-0.03333200514316559,0.0,NN
1451,Argininosuccinic acid,+K,pNA,positive,2.469066894674975,1.880750298500061,0.0,NN
1452,Argininosuccinic acid,+Na,9AA,negative,-1.0,0.22657357156276703,0.0,NN
1453,Argininosuccinic acid,+Na,9AA,positive,-1.0,-1.8914645910263062,0.0,NN
1454,Argininosuccinic acid,+Na,CHCA,negative,-1.0,0.4284135699272156,0.0,NN
1455,Argininosuccinic acid,+Na,CHCA,positive,3.8524882707716306,3.7560343742370605,0.0,NN
1456,Argininosuccinic acid,+Na,CMBT,negative,-1.0,0.5807559490203857,0.0,NN
1457,Argininosuccinic acid,+Na,CMBT,positive,2.175152052328767,0.09711296856403351,0.0,NN
1458,Argininosuccinic acid,+Na,ClCCA,negative,-1.0,0.5190417766571045,0.0,NN
1459,Argininosuccinic acid,+Na,ClCCA,positive,3.044309225249191,1.401146411895752,0.0,NN
1460,Argininosuccinic acid,+Na,DAN,negative,-1.0,-0.7489004135131836,0.0,NN
1461,Argininosuccinic acid,+Na,DAN,positive,-1.0,0.24368637800216675,0.0,NN
1462,Argininosuccinic acid,+Na,DHAP,negative,-1.0,0.00897352397441864,0.0,NN
1463,Argininosuccinic acid,+Na,DHAP,positive,2.0276087206712896,-0.327770471572876,0.0,NN
1464,Argininosuccinic acid,+Na,DHB,negative,-1.0,0.9054226875305176,0.0,NN
1465,Argininosuccinic acid,+Na,DHB,positive,3.5829132704290605,3.434877634048462,0.0,NN
1466,Argininosuccinic acid,+Na,MAPS,negative,-1.0,-0.24285566806793213,0.0,NN
1467,Argininosuccinic acid,+Na,MAPS,positive,0.0,-4.841261863708496,0.0,NN
1468,Argininosuccinic acid,+Na,NEDC,negative,-1.0,0.582947850227356,0.0,NN
1469,Argininosuccinic acid,+Na,NEDC,positive,0.0,-3.35579776763916,0.0,NN
1470,Argininosuccinic acid,+Na,NOR,negative,-1.0,-0.15614193677902222,0.0,NN
1471,Argininosuccinic acid,+Na,NOR,positive,0.0,0.3122571110725403,0.0,NN
1472,Argininosuccinic acid,+Na,pNA,negative,-1.0,-0.16473588347434998,0.0,NN
1473,Argininosuccinic acid,+Na,pNA,positive,2.8206109223895206,1.871511459350586,0.0,NN
1474,Argininosuccinic acid,-H,9AA,negative,4.443890343962045,4.7519965171813965,0.0,NN
1475,Argininosuccinic acid,-H,9AA,positive,-1.0,3.102595090866089,0.0,NN
1476,Argininosuccinic acid,-H,CHCA,negative,1.7074449790562414,0.8463452458381653,0.0,NN
1477,Argininosuccinic acid,-H,CHCA,positive,-1.0,-2.372194290161133,0.0,NN
1478,Argininosuccinic acid,-H,CMBT,negative,0.0,-2.3812310695648193,0.0,NN
1479,Argininosuccinic acid,-H,CMBT,positive,-1.0,-0.9148906469345093,0.0,NN
1480,Argininosuccinic acid,-H,ClCCA,negative,0.0,-2.5586888790130615,0.0,NN
1481,Argininosuccinic acid,-H,ClCCA,positive,-1.0,-0.9351901412010193,0.0,NN
1482,Argininosuccinic acid,-H,DAN,negative,3.138474802600664,3.010871410369873,0.0,NN
1483,Argininosuccinic acid,-H,DAN,positive,-1.0,-0.48667994141578674,0.0,NN
1484,Argininosuccinic acid,-H,DHAP,negative,1.0814834446269235,-0.6466259956359863,0.0,NN
1485,Argininosuccinic acid,-H,DHAP,positive,-1.0,-0.834937572479248,0.0,NN
1486,Argininosuccinic acid,-H,DHB,negative,-1.0,-0.6614864468574524,0.0,NN
1487,Argininosuccinic acid,-H,DHB,positive,-1.0,-3.5245161056518555,0.0,NN
1488,Argininosuccinic acid,-H,MAPS,negative,0.0,-2.7558493614196777,0.0,NN
1489,Argininosuccinic acid,-H,MAPS,positive,-1.0,6.317379474639893,0.0,NN
1490,Argininosuccinic acid,-H,NEDC,negative,0.0,-3.6841824054718018,0.0,NN
1491,Argininosuccinic acid,-H,NEDC,positive,-1.0,2.918184757232666,0.0,NN
1492,Argininosuccinic acid,-H,NOR,negative,3.5146245907516085,4.064910888671875,0.0,NN
1493,Argininosuccinic acid,-H,NOR,positive,-1.0,0.559750497341156,0.0,NN
1494,Argininosuccinic acid,-H,pNA,negative,2.471746660250386,0.8700559735298157,0.0,NN
1495,Argininosuccinic acid,-H,pNA,positive,-1.0,-0.8690365552902222,0.0,NN
1496,Ascorbic acid,+H,9AA,negative,-1.0,-1.0626299381256104,1.0,NN
1497,Ascorbic acid,+H,9AA,positive,0.0,-3.148547410964966,1.0,NN
1498,Ascorbic acid,+H,CHCA,negative,-1.0,1.3938359022140503,1.0,NN
1499,Ascorbic acid,+H,CHCA,positive,2.2473838209021375,4.085490703582764,1.0,NN
1500,Ascorbic acid,+H,CMBT,negative,-1.0,0.8959736824035645,1.0,NN
1501,Ascorbic acid,+H,CMBT,positive,0.0,0.6135302782058716,1.0,NN
1502,Ascorbic acid,+H,ClCCA,negative,-1.0,0.43964874744415283,1.0,NN
1503,Ascorbic acid,+H,ClCCA,positive,1.7457718837319227,2.404843807220459,1.0,NN
1504,Ascorbic acid,+H,DAN,negative,-1.0,-1.2139626741409302,1.0,NN
1505,Ascorbic acid,+H,DAN,positive,-1.0,-0.5180114507675171,1.0,NN
1506,Ascorbic acid,+H,DHAP,negative,-1.0,-0.7897429466247559,1.0,NN
1507,Ascorbic acid,+H,DHAP,positive,0.0,0.3172647953033447,1.0,NN
1508,Ascorbic acid,+H,DHB,negative,-1.0,0.43873322010040283,1.0,NN
1509,Ascorbic acid,+H,DHB,positive,2.322908861614034,3.2939038276672363,1.0,NN
1510,Ascorbic acid,+H,MAPS,negative,-1.0,-0.35711678862571716,1.0,NN
1511,Ascorbic acid,+H,MAPS,positive,0.0,-4.057458877563477,1.0,NN
1512,Ascorbic acid,+H,NEDC,negative,-1.0,-0.20670723915100098,1.0,NN
1513,Ascorbic acid,+H,NEDC,positive,0.0,-2.498286008834839,1.0,NN
1514,Ascorbic acid,+H,NOR,negative,-1.0,-0.748069167137146,1.0,NN
1515,Ascorbic acid,+H,NOR,positive,-1.0,-1.0343292951583862,1.0,NN
1516,Ascorbic acid,+H,pNA,negative,-1.0,-0.09478797018527985,1.0,NN
1517,Ascorbic acid,+H,pNA,positive,0.0,1.1588655710220337,1.0,NN
1518,Ascorbic acid,+K,9AA,negative,-1.0,-0.7983385324478149,1.0,NN
1519,Ascorbic acid,+K,9AA,positive,-1.0,-3.0393784046173096,1.0,NN
1520,Ascorbic acid,+K,CHCA,negative,-1.0,1.1559019088745117,1.0,NN
1521,Ascorbic acid,+K,CHCA,positive,2.09310081917098,3.6383516788482666,1.0,NN
1522,Ascorbic acid,+K,CMBT,negative,-1.0,0.7960503697395325,1.0,NN
1523,Ascorbic acid,+K,CMBT,positive,0.0,0.45999714732170105,1.0,NN
1524,Ascorbic acid,+K,ClCCA,negative,-1.0,-0.014771819114685059,1.0,NN
1525,Ascorbic acid,+K,ClCCA,positive,1.5925979964056587,2.2497129440307617,1.0,NN
1526,Ascorbic acid,+K,DAN,negative,-1.0,-0.8128888607025146,1.0,NN
1527,Ascorbic acid,+K,DAN,positive,0.0,-0.3260570764541626,1.0,NN
1528,Ascorbic acid,+K,DHAP,negative,-1.0,-0.6953887939453125,1.0,NN
1529,Ascorbic acid,+K,DHAP,positive,0.0,0.49392926692962646,1.0,NN
1530,Ascorbic acid,+K,DHB,negative,-1.0,0.3401174545288086,1.0,NN
1531,Ascorbic acid,+K,DHB,positive,2.223444331355043,3.118927478790283,1.0,NN
1532,Ascorbic acid,+K,MAPS,negative,-1.0,-0.49760550260543823,1.0,NN
1533,Ascorbic acid,+K,MAPS,positive,0.0,-4.1624016761779785,1.0,NN
1534,Ascorbic acid,+K,NEDC,negative,-1.0,-0.25723907351493835,1.0,NN
1535,Ascorbic acid,+K,NEDC,positive,0.0,-2.5639219284057617,1.0,NN
1536,Ascorbic acid,+K,NOR,negative,-1.0,-0.48507097363471985,1.0,NN
1537,Ascorbic acid,+K,NOR,positive,0.0,-1.1899203062057495,1.0,NN
1538,Ascorbic acid,+K,pNA,negative,-1.0,0.16989514231681824,1.0,NN
1539,Ascorbic acid,+K,pNA,positive,2.11796872284439,1.3906701803207397,1.0,NN
1540,Ascorbic acid,+Na,9AA,negative,-1.0,-0.11709940433502197,1.0,NN
1541,Ascorbic acid,+Na,9AA,positive,0.0,-2.665231704711914,1.0,NN
1542,Ascorbic acid,+Na,CHCA,negative,-1.0,0.6227365136146545,1.0,NN
1543,Ascorbic acid,+Na,CHCA,positive,2.599806976577783,2.9219751358032227,1.0,NN
1544,Ascorbic acid,+Na,CMBT,negative,-1.0,0.6713765859603882,1.0,NN
1545,Ascorbic acid,+Na,CMBT,positive,0.0,0.38585492968559265,1.0,NN
1546,Ascorbic acid,+Na,ClCCA,negative,-1.0,-0.29025042057037354,1.0,NN
1547,Ascorbic acid,+Na,ClCCA,positive,2.251129201630348,1.1798150539398193,1.0,NN
1548,Ascorbic acid,+Na,DAN,negative,-1.0,-0.43946579098701477,1.0,NN
1549,Ascorbic acid,+Na,DAN,positive,0.0,0.4556858539581299,1.0,NN
1550,Ascorbic acid,+Na,DHAP,negative,-1.0,-0.7083393335342407,1.0,NN
1551,Ascorbic acid,+Na,DHAP,positive,-1.0,0.282762348651886,1.0,NN
1552,Ascorbic acid,+Na,DHB,negative,-1.0,-0.009204462170600891,1.0,NN
1553,Ascorbic acid,+Na,DHB,positive,3.2386964802370617,3.042482852935791,1.0,NN
1554,Ascorbic acid,+Na,MAPS,negative,-1.0,-0.5492113828659058,1.0,NN
1555,Ascorbic acid,+Na,MAPS,positive,0.0,-4.276314735412598,1.0,NN
1556,Ascorbic acid,+Na,NEDC,negative,-1.0,-0.5170373916625977,1.0,NN
1557,Ascorbic acid,+Na,NEDC,positive,0.0,-2.8458094596862793,1.0,NN
1558,Ascorbic acid,+Na,NOR,negative,-1.0,0.26996657252311707,1.0,NN
1559,Ascorbic acid,+Na,NOR,positive,0.0,-0.49098366498947144,1.0,NN
1560,Ascorbic acid,+Na,pNA,negative,-1.0,-0.030683301389217377,1.0,NN
1561,Ascorbic acid,+Na,pNA,positive,-1.0,1.2136722803115845,1.0,NN
1562,Ascorbic acid,-H,9AA,negative,3.9789439936786417,4.234536170959473,0.0,NN
1563,Ascorbic acid,-H,9AA,positive,-1.0,2.4704151153564453,0.0,NN
1564,Ascorbic acid,-H,CHCA,negative,3.2472035399054384,-0.09721332788467407,0.0,NN
1565,Ascorbic acid,-H,CHCA,positive,-1.0,-0.9845728278160095,0.0,NN
1566,Ascorbic acid,-H,CMBT,negative,0.0,-1.7017217874526978,0.0,NN
1567,Ascorbic acid,-H,CMBT,positive,-1.0,-0.8900043964385986,0.0,NN
1568,Ascorbic acid,-H,ClCCA,negative,1.7866178134645478,-1.8243438005447388,0.0,NN
1569,Ascorbic acid,-H,ClCCA,positive,-1.0,-0.6530172228813171,0.0,NN
1570,Ascorbic acid,-H,DAN,negative,3.9063397834559312,2.223123073577881,0.0,NN
1571,Ascorbic acid,-H,DAN,positive,-1.0,-0.5085939168930054,0.0,NN
1572,Ascorbic acid,-H,DHAP,negative,2.7367158502625806,-0.7176629304885864,0.0,NN
1573,Ascorbic acid,-H,DHAP,positive,-1.0,-0.8201396465301514,0.0,NN
1574,Ascorbic acid,-H,DHB,negative,3.0453801375690435,-0.7014586329460144,0.0,NN
1575,Ascorbic acid,-H,DHB,positive,-1.0,-1.445436954498291,0.0,NN
1576,Ascorbic acid,-H,MAPS,negative,0.0,-2.488931179046631,0.0,NN
1577,Ascorbic acid,-H,MAPS,positive,-1.0,2.886262893676758,0.0,NN
1578,Ascorbic acid,-H,NEDC,negative,0.0,-2.1214253902435303,0.0,NN
1579,Ascorbic acid,-H,NEDC,positive,-1.0,1.0473742485046387,0.0,NN
1580,Ascorbic acid,-H,NOR,negative,4.011976405829317,3.162729024887085,0.0,NN
1581,Ascorbic acid,-H,NOR,positive,-1.0,0.950792670249939,0.0,NN
1582,Ascorbic acid,-H,pNA,negative,3.2596915005616975,0.3781723082065582,0.0,NN
1583,Ascorbic acid,-H,pNA,positive,-1.0,0.06387057900428772,0.0,NN
1584,Asparagine,+Cl,9AA,negative,0.0,2.650402307510376,1.0,NN
1585,Asparagine,+Cl,9AA,positive,-1.0,1.2030532360076904,1.0,NN
1586,Asparagine,+Cl,CHCA,negative,0.0,-1.1613880395889282,1.0,NN
1587,Asparagine,+Cl,CHCA,positive,-1.0,-2.082568407058716,1.0,NN
1588,Asparagine,+Cl,CMBT,negative,1.2008962497533968,-1.2113139629364014,1.0,NN
1589,Asparagine,+Cl,CMBT,positive,-1.0,-0.4964611530303955,1.0,NN
1590,Asparagine,+Cl,ClCCA,negative,0.0,-2.314249038696289,1.0,NN
1591,Asparagine,+Cl,ClCCA,positive,-1.0,-1.1159428358078003,1.0,NN
1592,Asparagine,+Cl,DAN,negative,3.07230336292327,3.0538837909698486,1.0,NN
1593,Asparagine,+Cl,DAN,positive,-1.0,0.33952200412750244,1.0,NN
1594,Asparagine,+Cl,DHAP,negative,0.0,-0.051888853311538696,1.0,NN
1595,Asparagine,+Cl,DHAP,positive,-1.0,-0.08331756293773651,1.0,NN
1596,Asparagine,+Cl,DHB,negative,0.0,-2.024200677871704,1.0,NN
1597,Asparagine,+Cl,DHB,positive,-1.0,-1.8411650657653809,1.0,NN
1598,Asparagine,+Cl,MAPS,negative,0.0,-1.1686142683029175,1.0,NN
1599,Asparagine,+Cl,MAPS,positive,-1.0,2.8747711181640625,1.0,NN
1600,Asparagine,+Cl,NEDC,negative,0.0,-0.7917965054512024,1.0,NN
1601,Asparagine,+Cl,NEDC,positive,-1.0,1.2999143600463867,1.0,NN
1602,Asparagine,+Cl,NOR,negative,0.0,2.2099335193634033,1.0,NN
1603,Asparagine,+Cl,NOR,positive,-1.0,-0.09173352271318436,1.0,NN
1604,Asparagine,+Cl,pNA,negative,-1.0,0.9111953973770142,1.0,NN
1605,Asparagine,+Cl,pNA,positive,-1.0,-0.18129751086235046,1.0,NN
1606,Asparagine,+H,9AA,negative,-1.0,-1.7155455350875854,0.0,NN
1607,Asparagine,+H,9AA,positive,0.0,-4.063019752502441,0.0,NN
1608,Asparagine,+H,CHCA,negative,-1.0,1.0383565425872803,0.0,NN
1609,Asparagine,+H,CHCA,positive,3.845929723639062,4.86859655380249,0.0,NN
1610,Asparagine,+H,CMBT,negative,-1.0,1.1539051532745361,0.0,NN
1611,Asparagine,+H,CMBT,positive,2.6131881978555396,0.47234266996383667,0.0,NN
1612,Asparagine,+H,ClCCA,negative,-1.0,0.9738304615020752,0.0,NN
1613,Asparagine,+H,ClCCA,positive,3.0454037265777845,2.559929132461548,0.0,NN
1614,Asparagine,+H,DAN,negative,-1.0,-1.7741707563400269,0.0,NN
1615,Asparagine,+H,DAN,positive,2.6092395406573305,-0.040203846991062164,0.0,NN
1616,Asparagine,+H,DHAP,negative,-1.0,0.24289178848266602,0.0,NN
1617,Asparagine,+H,DHAP,positive,1.9932829878986993,0.20282943546772003,0.0,NN
1618,Asparagine,+H,DHB,negative,-1.0,0.932369589805603,0.0,NN
1619,Asparagine,+H,DHB,positive,3.388271225493611,3.4648966789245605,0.0,NN
1620,Asparagine,+H,MAPS,negative,-1.0,0.43229755759239197,0.0,NN
1621,Asparagine,+H,MAPS,positive,0.0,-5.200668811798096,0.0,NN
1622,Asparagine,+H,NEDC,negative,-1.0,0.9870827794075012,0.0,NN
1623,Asparagine,+H,NEDC,positive,0.0,-2.9744391441345215,0.0,NN
1624,Asparagine,+H,NOR,negative,-1.0,-1.3723795413970947,0.0,NN
1625,Asparagine,+H,NOR,positive,0.0,-1.3399115800857544,0.0,NN
1626,Asparagine,+H,pNA,negative,-1.0,0.17350958287715912,0.0,NN
1627,Asparagine,+H,pNA,positive,2.7412623731666463,1.8131719827651978,0.0,NN
1628,Asparagine,+K,9AA,negative,-1.0,-2.0491318702697754,0.0,NN
1629,Asparagine,+K,9AA,positive,0.0,-4.2633209228515625,0.0,NN
1630,Asparagine,+K,CHCA,negative,-1.0,0.9327061772346497,0.0,NN
1631,Asparagine,+K,CHCA,positive,2.9882013862516477,4.247825622558594,0.0,NN
1632,Asparagine,+K,CMBT,negative,-1.0,1.2584259510040283,0.0,NN
1633,Asparagine,+K,CMBT,positive,2.227556952515917,0.5790281891822815,0.0,NN
1634,Asparagine,+K,ClCCA,negative,-1.0,0.48013922572135925,0.0,NN
1635,Asparagine,+K,ClCCA,positive,2.2525924246401137,2.410787582397461,0.0,NN
1636,Asparagine,+K,DAN,negative,-1.0,-1.4873294830322266,0.0,NN
1637,Asparagine,+K,DAN,positive,2.261808832238667,0.13670040667057037,0.0,NN
1638,Asparagine,+K,DHAP,negative,-1.0,0.06591032445430756,0.0,NN
1639,Asparagine,+K,DHAP,positive,1.757244591544306,0.5028693079948425,0.0,NN
1640,Asparagine,+K,DHB,negative,-1.0,0.42802542448043823,0.0,NN
1641,Asparagine,+K,DHB,positive,2.4855845879717173,3.043351888656616,0.0,NN
1642,Asparagine,+K,MAPS,negative,-1.0,0.6766767501831055,0.0,NN
1643,Asparagine,+K,MAPS,positive,0.0,-4.786054611206055,0.0,NN
1644,Asparagine,+K,NEDC,negative,-1.0,0.9741335511207581,0.0,NN
1645,Asparagine,+K,NEDC,positive,0.0,-2.53816294670105,0.0,NN
1646,Asparagine,+K,NOR,negative,-1.0,-1.2178983688354492,0.0,NN
1647,Asparagine,+K,NOR,positive,0.0,-1.5992134809494019,0.0,NN
1648,Asparagine,+K,pNA,negative,-1.0,0.37843385338783264,0.0,NN
1649,Asparagine,+K,pNA,positive,2.600978740663375,2.0752127170562744,0.0,NN
1650,Asparagine,+Na,9AA,negative,-1.0,-1.3435306549072266,0.0,NN
1651,Asparagine,+Na,9AA,positive,0.0,-3.068256139755249,0.0,NN
1652,Asparagine,+Na,CHCA,negative,-1.0,-0.017081640660762787,0.0,NN
1653,Asparagine,+Na,CHCA,positive,3.7497589183858446,3.4052321910858154,0.0,NN
1654,Asparagine,+Na,CMBT,negative,-1.0,1.2043561935424805,0.0,NN
1655,Asparagine,+Na,CMBT,positive,3.210884098913821,0.5805798768997192,0.0,NN
1656,Asparagine,+Na,ClCCA,negative,-1.0,0.5313720703125,0.0,NN
1657,Asparagine,+Na,ClCCA,positive,3.0078005897766507,1.159416675567627,0.0,NN
1658,Asparagine,+Na,DAN,negative,-1.0,-0.8025798797607422,0.0,NN
1659,Asparagine,+Na,DAN,positive,3.618061020704975,0.8427064418792725,0.0,NN
1660,Asparagine,+Na,DHAP,negative,-1.0,0.19064781069755554,0.0,NN
