,name_short,Matrix short,Polarity,detectability,intensity,log10_intensity
863,Cystine,DAN,positive,0,0.0,0.0
864,Cystine,DHAP,negative,0,0.0,0.0
865,Cystine,DHAP,positive,0,0.0,0.0
866,Cystine,DHB,negative,0,0.0,0.0
867,Cystine,DHB,positive,1,280.49283,2.4494673372651894
868,Cystine,MAPS,negative,0,0.0,0.0
869,Cystine,MAPS,positive,0,0.0,0.0
870,Cystine,NEDC,negative,0,0.0,0.0
871,Cystine,NEDC,positive,0,0.0,0.0
872,Cystine,NOR,negative,0,0.0,0.0
873,Cystine,NOR,positive,0,0.0,0.0
874,Cystine,pNA,negative,0,0.0,0.0
875,Cystine,pNA,positive,0,0.0,0.0
876,Cytidine,9AA,negative,1,1163.3219,3.0660730662818927
877,Cytidine,9AA,positive,0,0.0,0.0
878,Cytidine,CHCA,negative,0,0.0,0.0
879,Cytidine,CHCA,positive,1,5934.102,3.7734281870912
880,Cytidine,CMBT,negative,0,0.0,0.0
881,Cytidine,CMBT,positive,1,675.45703,2.830240214493748
882,Cytidine,ClCCA,negative,0,0.0,0.0
883,Cytidine,ClCCA,positive,1,588.03687,2.770142479738542
884,Cytidine,DAN,negative,1,2369.153,3.3747763818375356
885,Cytidine,DAN,positive,1,191.01929,2.2833448595355477
886,Cytidine,DHAP,negative,0,0.0,0.0
887,Cytidine,DHAP,positive,1,835.43176,2.922430514976424
888,Cytidine,DHB,negative,0,0.0,0.0
889,Cytidine,DHB,positive,1,4050.4407,3.607609486621819
890,Cytidine,MAPS,negative,0,0.0,0.0
891,Cytidine,MAPS,positive,0,0.0,0.0
892,Cytidine,NEDC,negative,0,0.0,0.0
893,Cytidine,NEDC,positive,0,0.0,0.0
894,Cytidine,NOR,negative,1,335.36893,2.5268158737111177
895,Cytidine,NOR,positive,1,44.439617,1.6574346621508593
896,Cytidine,pNA,negative,1,109.34706,2.042760766652309
897,Cytidine,pNA,positive,1,2450.7383,3.3894741114697493
898,Cytidine monophosphate,9AA,negative,0,0.0,0.0
899,Cytidine monophosphate,9AA,positive,0,0.0,0.0
900,Cytidine monophosphate,CHCA,negative,0,0.0,0.0
901,Cytidine monophosphate,CHCA,positive,1,2818.1733,3.450121773608523
902,Cytidine monophosphate,CMBT,negative,0,0.0,0.0
903,Cytidine monophosphate,CMBT,positive,0,0.0,0.0
904,Cytidine monophosphate,ClCCA,negative,0,0.0,0.0
905,Cytidine monophosphate,ClCCA,positive,1,39.89781,1.6117000529858296
906,Cytidine monophosphate,DAN,negative,0,0.0,0.0
907,Cytidine monophosphate,DAN,positive,0,0.0,0.0
908,Cytidine monophosphate,DHAP,negative,0,0.0,0.0
909,Cytidine monophosphate,DHAP,positive,0,0.0,0.0
910,Cytidine monophosphate,DHB,negative,0,0.0,0.0
911,Cytidine monophosphate,DHB,positive,1,1157.6917,3.063967896015327
912,Cytidine monophosphate,MAPS,negative,0,0.0,0.0
913,Cytidine monophosphate,MAPS,positive,0,0.0,0.0
914,Cytidine monophosphate,NEDC,negative,0,0.0,0.0
915,Cytidine monophosphate,NEDC,positive,0,0.0,0.0
916,Cytidine monophosphate,NOR,negative,1,10085.86,4.003755993104502
917,Cytidine monophosphate,NOR,positive,0,0.0,0.0
918,Cytidine monophosphate,pNA,negative,0,0.0,0.0
919,Cytidine monophosphate,pNA,positive,1,298.25018,2.4760344203081335
920,Cytosine,9AA,negative,1,340.1688,2.5329693079368925
921,Cytosine,9AA,positive,0,0.0,0.0
922,Cytosine,CHCA,negative,0,0.0,0.0
923,Cytosine,CHCA,positive,1,14601.104,4.164415437274559
924,Cytosine,CMBT,negative,0,0.0,0.0
925,Cytosine,CMBT,positive,1,432.8434,2.637332994975832
926,Cytosine,ClCCA,negative,0,0.0,0.0
927,Cytosine,ClCCA,positive,1,1357.7526,3.133140388126235
928,Cytosine,DAN,negative,1,2334.9692,3.3684671122596144
929,Cytosine,DAN,positive,1,1494.343,3.174740822039383
930,Cytosine,DHAP,negative,0,0.0,0.0
931,Cytosine,DHAP,positive,1,995.592,2.9985173966120797
932,Cytosine,DHB,negative,0,0.0,0.0
933,Cytosine,DHB,positive,1,3930.402,3.594547454264093
934,Cytosine,MAPS,negative,0,0.0,0.0
935,Cytosine,MAPS,positive,0,0.0,0.0
936,Cytosine,NEDC,negative,0,0.0,0.0
937,Cytosine,NEDC,positive,0,0.0,0.0
938,Cytosine,NOR,negative,0,0.0,0.0
939,Cytosine,NOR,positive,0,0.0,0.0
940,Cytosine,pNA,negative,1,391.39383,2.5937221699158104
941,Cytosine,pNA,positive,1,5721.569,3.757591037893298
942,DG 18:0-22:6,9AA,negative,0,0.0,0.0
943,DG 18:0-22:6,9AA,positive,0,0.0,0.0
944,DG 18:0-22:6,CHCA,negative,0,0.0,0.0
945,DG 18:0-22:6,CHCA,positive,0,0.0,0.0
946,DG 18:0-22:6,CMBT,negative,0,0.0,0.0
947,DG 18:0-22:6,CMBT,positive,0,0.0,0.0
948,DG 18:0-22:6,ClCCA,negative,0,0.0,0.0
949,DG 18:0-22:6,ClCCA,positive,0,0.0,0.0
950,DG 18:0-22:6,DAN,negative,0,0.0,0.0
951,DG 18:0-22:6,DAN,positive,0,0.0,0.0
952,DG 18:0-22:6,DHAP,negative,0,0.0,0.0
953,DG 18:0-22:6,DHAP,positive,0,0.0,0.0
954,DG 18:0-22:6,DHB,negative,0,0.0,0.0
955,DG 18:0-22:6,DHB,positive,0,0.0,0.0
956,DG 18:0-22:6,MAPS,negative,0,0.0,0.0
957,DG 18:0-22:6,MAPS,positive,0,0.0,0.0
958,DG 18:0-22:6,NEDC,negative,0,0.0,0.0
959,DG 18:0-22:6,NEDC,positive,0,0.0,0.0
960,DG 18:0-22:6,NOR,negative,0,0.0,0.0
961,DG 18:0-22:6,NOR,positive,0,0.0,0.0
962,DG 18:0-22:6,pNA,negative,0,0.0,0.0
963,DG 18:0-22:6,pNA,positive,0,0.0,0.0
964,Dihydroxyacetone,9AA,positive,0,0.0,0.0
965,Dihydroxyacetone,CHCA,negative,0,0.0,0.0
966,Dihydroxyacetone,CHCA,positive,0,0.0,0.0
967,Dihydroxyacetone,CMBT,positive,0,0.0,0.0
968,Dihydroxyacetone,ClCCA,negative,0,0.0,0.0
969,Dihydroxyacetone,ClCCA,positive,0,0.0,0.0
970,Dihydroxyacetone,DAN,negative,0,0.0,0.0
971,Dihydroxyacetone,DAN,positive,0,0.0,0.0
972,Dihydroxyacetone,DHAP,negative,0,0.0,0.0
973,Dihydroxyacetone,DHAP,positive,0,0.0,0.0
974,Dihydroxyacetone,DHB,positive,0,0.0,0.0
975,Dihydroxyacetone,MAPS,positive,0,0.0,0.0
976,Dihydroxyacetone,NEDC,positive,0,0.0,0.0
977,Dihydroxyacetone,NOR,positive,0,0.0,0.0
978,Dihydroxyacetone,pNA,negative,0,0.0,0.0
979,Dihydroxyacetone,pNA,positive,0,0.0,0.0
980,Dihydroxyacetone phosphate,9AA,negative,1,19646.547,4.29330833634685
981,Dihydroxyacetone phosphate,9AA,positive,0,0.0,0.0
982,Dihydroxyacetone phosphate,CHCA,negative,1,302.13666,2.4816384611876354
983,Dihydroxyacetone phosphate,CHCA,positive,0,0.0,0.0
984,Dihydroxyacetone phosphate,CMBT,negative,0,0.0,0.0
985,Dihydroxyacetone phosphate,CMBT,positive,0,0.0,0.0
986,Dihydroxyacetone phosphate,ClCCA,negative,0,0.0,0.0
987,Dihydroxyacetone phosphate,ClCCA,positive,0,0.0,0.0
988,Dihydroxyacetone phosphate,DAN,negative,0,0.0,0.0
989,Dihydroxyacetone phosphate,DAN,positive,0,0.0,0.0
990,Dihydroxyacetone phosphate,DHAP,negative,0,0.0,0.0
991,Dihydroxyacetone phosphate,DHAP,positive,0,0.0,0.0
992,Dihydroxyacetone phosphate,DHB,negative,1,65.03279,1.8197596473564017
993,Dihydroxyacetone phosphate,DHB,positive,0,0.0,0.0
994,Dihydroxyacetone phosphate,MAPS,negative,0,0.0,0.0
995,Dihydroxyacetone phosphate,MAPS,positive,0,0.0,0.0
996,Dihydroxyacetone phosphate,NEDC,negative,0,0.0,0.0
997,Dihydroxyacetone phosphate,NEDC,positive,0,0.0,0.0
998,Dihydroxyacetone phosphate,NOR,negative,1,8056.7773,3.9062152602330937
999,Dihydroxyacetone phosphate,NOR,positive,0,0.0,0.0
1000,Dihydroxyacetone phosphate,pNA,negative,0,0.0,0.0
1001,Dihydroxyacetone phosphate,pNA,positive,0,0.0,0.0
1002,Dopamine,9AA,negative,1,462.97455,2.6664941592236446
1003,Dopamine,9AA,positive,0,0.0,0.0
1004,Dopamine,CHCA,negative,0,0.0,0.0
1005,Dopamine,CHCA,positive,1,4449.5156,3.6484103276693536
1006,Dopamine,CMBT,negative,0,0.0,0.0
1007,Dopamine,CMBT,positive,1,419.97577,2.6242570999731405
1008,Dopamine,ClCCA,negative,0,0.0,0.0
1009,Dopamine,ClCCA,positive,1,1247.109,3.0962525148587443
1010,Dopamine,DAN,negative,1,2406.6624,3.3815955905193786
1011,Dopamine,DAN,positive,1,777.70166,2.8913711005059226
1012,Dopamine,DHAP,negative,1,90.58036,1.961802346395284
1013,Dopamine,DHAP,positive,1,1470.7745,3.167841274058689
1014,Dopamine,DHB,negative,0,0.0,0.0
1015,Dopamine,DHB,positive,1,1971.3297,3.2949795145211467
1016,Dopamine,MAPS,negative,0,0.0,0.0
1017,Dopamine,MAPS,positive,0,0.0,0.0
1018,Dopamine,NEDC,negative,0,0.0,0.0
1019,Dopamine,NEDC,positive,0,0.0,0.0
1020,Dopamine,NOR,negative,1,2445.8752,3.3886118192359245
1021,Dopamine,NOR,positive,0,0.0,0.0
1022,Dopamine,pNA,negative,1,263.59702,2.422584948676713
1023,Dopamine,pNA,positive,1,1117.8838,3.0487849858677682
1024,Epinephrine,9AA,negative,1,474.44894,2.677103883488091
1025,Epinephrine,9AA,positive,0,0.0,0.0
1026,Epinephrine,CHCA,negative,0,0.0,0.0
1027,Epinephrine,CHCA,positive,1,10929.398,4.038635975861583
1028,Epinephrine,CMBT,negative,0,0.0,0.0
1029,Epinephrine,CMBT,positive,1,515.57733,2.7131353432388945
1030,Epinephrine,ClCCA,negative,0,0.0,0.0
1031,Epinephrine,ClCCA,positive,1,683.116,2.8351297477560102
1032,Epinephrine,DAN,negative,1,1635.3859,3.213885728722586
1033,Epinephrine,DAN,positive,1,257.71414,2.412820165694337
1034,Epinephrine,DHAP,negative,1,115.47093,2.066217543250549
1035,Epinephrine,DHAP,positive,1,530.9094,2.7258376653197485
1036,Epinephrine,DHB,negative,0,0.0,0.0
1037,Epinephrine,DHB,positive,1,7609.2217,3.8813973087658646
1038,Epinephrine,MAPS,negative,0,0.0,0.0
1039,Epinephrine,MAPS,positive,0,0.0,0.0
1040,Epinephrine,NEDC,negative,0,0.0,0.0
1041,Epinephrine,NEDC,positive,0,0.0,0.0
1042,Epinephrine,NOR,negative,1,558.98975,2.7481800777933802
1043,Epinephrine,NOR,positive,0,0.0,0.0
1044,Epinephrine,pNA,negative,1,84.95673,1.9342798855308028
1045,Epinephrine,pNA,positive,1,629.5782,2.7997389524833127
1046,Estradiol,9AA,negative,0,0.0,0.0
1047,Estradiol,9AA,positive,0,0.0,0.0
1048,Estradiol,CHCA,negative,0,0.0,0.0
1049,Estradiol,CHCA,positive,0,0.0,0.0
1050,Estradiol,CMBT,negative,0,0.0,0.0
1051,Estradiol,CMBT,positive,0,0.0,0.0
1052,Estradiol,ClCCA,negative,0,0.0,0.0
1053,Estradiol,ClCCA,positive,0,0.0,0.0
1054,Estradiol,DAN,negative,1,302.21036,2.4817440360562113
1055,Estradiol,DAN,positive,0,0.0,0.0
1056,Estradiol,DHAP,negative,0,0.0,0.0
1057,Estradiol,DHAP,positive,0,0.0,0.0
1058,Estradiol,DHB,negative,0,0.0,0.0
1059,Estradiol,DHB,positive,0,0.0,0.0
1060,Estradiol,MAPS,negative,0,0.0,0.0
1061,Estradiol,MAPS,positive,0,0.0,0.0
1062,Estradiol,NEDC,negative,0,0.0,0.0
1063,Estradiol,NEDC,positive,0,0.0,0.0
1064,Estradiol,NOR,negative,0,0.0,0.0
1065,Estradiol,NOR,positive,0,0.0,0.0
1066,Estradiol,pNA,negative,0,0.0,0.0
1067,Estradiol,pNA,positive,0,0.0,0.0
1068,Flavin adenine dinucleotide,9AA,negative,1,87294.48,4.940991757315216
1069,Flavin adenine dinucleotide,9AA,positive,0,0.0,0.0
1070,Flavin adenine dinucleotide,CHCA,negative,1,1260.6934,3.1009538312428346
1071,Flavin adenine dinucleotide,CHCA,positive,1,261.62552,2.419336925320366
1072,Flavin adenine dinucleotide,CMBT,negative,0,0.0,0.0
1073,Flavin adenine dinucleotide,CMBT,positive,0,0.0,0.0
1074,Flavin adenine dinucleotide,ClCCA,negative,1,342.0882,2.535405781410842
1075,Flavin adenine dinucleotide,ClCCA,positive,1,117.47739,2.073635478319676
1076,Flavin adenine dinucleotide,DAN,negative,1,8300.432,3.9191530147923603
1077,Flavin adenine dinucleotide,DAN,positive,0,0.0,0.0
1078,Flavin adenine dinucleotide,DHAP,negative,0,0.0,0.0
1079,Flavin adenine dinucleotide,DHAP,positive,0,0.0,0.0
1080,Flavin adenine dinucleotide,DHB,negative,1,6670.2563,3.824207625937774
1081,Flavin adenine dinucleotide,DHB,positive,1,1163.8556,3.0662720918770208
1082,Flavin adenine dinucleotide,MAPS,negative,0,0.0,0.0
1083,Flavin adenine dinucleotide,MAPS,positive,0,0.0,0.0
1084,Flavin adenine dinucleotide,NEDC,negative,0,0.0,0.0
1085,Flavin adenine dinucleotide,NEDC,positive,0,0.0,0.0
1086,Flavin adenine dinucleotide,NOR,negative,1,29202.8,4.465439365546253
1087,Flavin adenine dinucleotide,NOR,positive,0,0.0,0.0
1088,Flavin adenine dinucleotide,pNA,negative,0,0.0,0.0
1089,Flavin adenine dinucleotide,pNA,positive,1,1262.5402,3.101589063715722
1090,Flavin mononucleotide,9AA,negative,0,0.0,0.0
1091,Flavin mononucleotide,9AA,positive,1,41.883667,1.6322919149723316
1092,Flavin mononucleotide,CHCA,negative,0,0.0,0.0
1093,Flavin mononucleotide,CHCA,positive,1,11573.976,4.063520099208058
1094,Flavin mononucleotide,CMBT,negative,0,0.0,0.0
1095,Flavin mononucleotide,CMBT,positive,1,1251.9508,3.097934017755505
1096,Flavin mononucleotide,ClCCA,negative,0,0.0,0.0
1097,Flavin mononucleotide,ClCCA,positive,1,1226.1476,3.088896802344219
1098,Flavin mononucleotide,DAN,negative,0,0.0,0.0
1099,Flavin mononucleotide,DAN,positive,1,485.24615,2.68685617569032
1100,Flavin mononucleotide,DHAP,negative,0,0.0,0.0
1101,Flavin mononucleotide,DHAP,positive,0,0.0,0.0
1102,Flavin mononucleotide,DHB,negative,0,0.0,0.0
1103,Flavin mononucleotide,DHB,positive,1,9649.004,3.9845274933621933
1104,Flavin mononucleotide,MAPS,negative,0,0.0,0.0
1105,Flavin mononucleotide,MAPS,positive,0,0.0,0.0
1106,Flavin mononucleotide,NEDC,negative,0,0.0,0.0
1107,Flavin mononucleotide,NEDC,positive,0,0.0,0.0
1108,Flavin mononucleotide,NOR,negative,0,0.0,0.0
1109,Flavin mononucleotide,NOR,positive,1,1712.2239,3.2338141243083034
1110,Flavin mononucleotide,pNA,negative,0,0.0,0.0
1111,Flavin mononucleotide,pNA,positive,1,2086.6423,3.3196560879872496
1112,Folic acid,9AA,negative,0,0.0,0.0
1113,Folic acid,9AA,positive,0,0.0,0.0
1114,Folic acid,CHCA,negative,0,0.0,0.0
1115,Folic acid,CHCA,positive,0,0.0,0.0
1116,Folic acid,CMBT,negative,0,0.0,0.0
1117,Folic acid,CMBT,positive,1,77.881584,1.8969756229721038
1118,Folic acid,ClCCA,negative,0,0.0,0.0
1119,Folic acid,ClCCA,positive,1,279.4089,2.447791793743795
1120,Folic acid,DAN,negative,0,0.0,0.0
1121,Folic acid,DAN,positive,0,0.0,0.0
1122,Folic acid,DHAP,negative,0,0.0,0.0
1123,Folic acid,DHAP,positive,1,93.33434,1.974669815300519
1124,Folic acid,DHB,negative,0,0.0,0.0
1125,Folic acid,DHB,positive,1,4038.1917,3.6062944652711337
1126,Folic acid,MAPS,negative,0,0.0,0.0
1127,Folic acid,MAPS,positive,0,0.0,0.0
1128,Folic acid,NEDC,negative,0,0.0,0.0
1129,Folic acid,NEDC,positive,0,0.0,0.0
1130,Folic acid,NOR,negative,0,0.0,0.0
1131,Folic acid,NOR,positive,0,0.0,0.0
1132,Folic acid,pNA,negative,0,0.0,0.0
1133,Folic acid,pNA,positive,1,98.24893,1.9967258333434594
1134,"Fructose 1,6-bisphosphate",9AA,negative,1,378102.03,5.577610157677287
1135,"Fructose 1,6-bisphosphate",9AA,positive,0,0.0,0.0
1136,"Fructose 1,6-bisphosphate",CHCA,negative,1,1860.1829,3.2697890537098453
1137,"Fructose 1,6-bisphosphate",CHCA,positive,0,0.0,0.0
1138,"Fructose 1,6-bisphosphate",CMBT,negative,0,0.0,0.0
1139,"Fructose 1,6-bisphosphate",CMBT,positive,0,0.0,0.0
1140,"Fructose 1,6-bisphosphate",ClCCA,negative,1,38.12349,1.592437588961591
1141,"Fructose 1,6-bisphosphate",ClCCA,positive,0,0.0,0.0
1142,"Fructose 1,6-bisphosphate",DAN,negative,0,0.0,0.0
1143,"Fructose 1,6-bisphosphate",DAN,positive,0,0.0,0.0
1144,"Fructose 1,6-bisphosphate",DHAP,negative,1,47.70386,1.6875633823700387
1145,"Fructose 1,6-bisphosphate",DHAP,positive,0,0.0,0.0
1146,"Fructose 1,6-bisphosphate",DHB,negative,1,2310.8926,3.3639676548735973
1147,"Fructose 1,6-bisphosphate",DHB,positive,0,0.0,0.0
1148,"Fructose 1,6-bisphosphate",MAPS,negative,0,0.0,0.0
1149,"Fructose 1,6-bisphosphate",MAPS,positive,0,0.0,0.0
1150,"Fructose 1,6-bisphosphate",NEDC,negative,0,0.0,0.0
1151,"Fructose 1,6-bisphosphate",NEDC,positive,0,0.0,0.0
1152,"Fructose 1,6-bisphosphate",NOR,negative,1,294745.44,5.469448568312699
1153,"Fructose 1,6-bisphosphate",NOR,positive,0,0.0,0.0
1154,"Fructose 1,6-bisphosphate",pNA,negative,0,0.0,0.0
1155,"Fructose 1,6-bisphosphate",pNA,positive,0,0.0,0.0
1156,Fumaric acid,9AA,positive,0,0.0,0.0
1157,Fumaric acid,CHCA,negative,1,553.35565,2.7437884782222257
1158,Fumaric acid,CHCA,positive,0,0.0,0.0
1159,Fumaric acid,CMBT,negative,1,1946.1447,3.289398226854618
1160,Fumaric acid,CMBT,positive,0,0.0,0.0
1161,Fumaric acid,ClCCA,negative,1,51.43933,1.7196571342163356
1162,Fumaric acid,ClCCA,positive,0,0.0,0.0
1163,Fumaric acid,DAN,negative,1,20517.424,4.312143999988088
1164,Fumaric acid,DAN,positive,0,0.0,0.0
1165,Fumaric acid,DHAP,positive,0,0.0,0.0
1166,Fumaric acid,DHB,negative,1,954.7522,2.9803453063737866
1167,Fumaric acid,DHB,positive,0,0.0,0.0
1168,Fumaric acid,MAPS,negative,1,1195.0344,3.077743670885945
1169,Fumaric acid,MAPS,positive,0,0.0,0.0
1170,Fumaric acid,NEDC,negative,1,144.5076,2.162885677527172
1171,Fumaric acid,NEDC,positive,0,0.0,0.0
1172,Fumaric acid,NOR,negative,1,40922.695,4.611974839254772
1173,Fumaric acid,NOR,positive,0,0.0,0.0
1174,Fumaric acid,pNA,negative,1,8909.922,3.949922642173372
1175,Fumaric acid,pNA,positive,0,0.0,0.0
1176,GM3 Ganglioside 18:0,9AA,negative,1,13297.406,4.123799587817361
1177,GM3 Ganglioside 18:0,9AA,positive,0,0.0,0.0
1178,GM3 Ganglioside 18:0,CHCA,negative,1,111.033455,2.0493477293874225
1179,GM3 Ganglioside 18:0,CHCA,positive,0,0.0,0.0
1180,GM3 Ganglioside 18:0,CMBT,negative,1,98.3645,1.9972312515212565
1181,GM3 Ganglioside 18:0,CMBT,positive,0,0.0,0.0
1182,GM3 Ganglioside 18:0,ClCCA,negative,0,0.0,0.0
1183,GM3 Ganglioside 18:0,ClCCA,positive,0,0.0,0.0
1184,GM3 Ganglioside 18:0,DAN,negative,1,2119.0862,3.3263535191472777
1185,GM3 Ganglioside 18:0,DAN,positive,0,0.0,0.0
1186,GM3 Ganglioside 18:0,DHAP,negative,1,3301.0383,3.518782106292672
1187,GM3 Ganglioside 18:0,DHAP,positive,1,8.4339695,0.9746944678389696
1188,GM3 Ganglioside 18:0,DHB,negative,1,607.80054,2.784475028977556
1189,GM3 Ganglioside 18:0,DHB,positive,1,221.24854,2.3468389166747543
1190,GM3 Ganglioside 18:0,MAPS,negative,0,0.0,0.0
1191,GM3 Ganglioside 18:0,MAPS,positive,0,0.0,0.0
1192,GM3 Ganglioside 18:0,NEDC,negative,0,0.0,0.0
1193,GM3 Ganglioside 18:0,NEDC,positive,0,0.0,0.0
1194,GM3 Ganglioside 18:0,NOR,negative,1,5830.9927,3.7658169716968004
1195,GM3 Ganglioside 18:0,NOR,positive,0,0.0,0.0
1196,GM3 Ganglioside 18:0,pNA,negative,0,0.0,0.0
1197,GM3 Ganglioside 18:0,pNA,positive,0,0.0,0.0
1198,GlcCer d18:1/18:0,9AA,negative,1,3223.8003,3.508502825546985
1199,GlcCer d18:1/18:0,9AA,positive,0,0.0,0.0
1200,GlcCer d18:1/18:0,CHCA,negative,0,0.0,0.0
1201,GlcCer d18:1/18:0,CHCA,positive,1,2243.6704,3.3511525796511115
1202,GlcCer d18:1/18:0,CMBT,negative,0,0.0,0.0
1203,GlcCer d18:1/18:0,CMBT,positive,1,22718.746,4.356403471783039
1204,GlcCer d18:1/18:0,ClCCA,negative,1,46.026978,1.6723470714508917
1205,GlcCer d18:1/18:0,ClCCA,positive,1,5218.1465,3.7175994875526506
1206,GlcCer d18:1/18:0,DAN,negative,1,6602.2856,3.8197600814350086
1207,GlcCer d18:1/18:0,DAN,positive,1,1592.7391,3.2024172275342404
1208,GlcCer d18:1/18:0,DHAP,negative,1,856.5355,2.933252107880965
1209,GlcCer d18:1/18:0,DHAP,positive,1,7411.709,3.8699769513999236
1210,GlcCer d18:1/18:0,DHB,negative,0,0.0,0.0
1211,GlcCer d18:1/18:0,DHB,positive,1,12351.221,4.091745053249262
1212,GlcCer d18:1/18:0,MAPS,negative,1,671.97577,2.82799942805053
1213,GlcCer d18:1/18:0,MAPS,positive,1,94.063644,1.9780144577470837
1214,GlcCer d18:1/18:0,NEDC,negative,1,21.3496,1.3492697547902237
1215,GlcCer d18:1/18:0,NEDC,positive,1,576.004,2.761178823852276
1216,GlcCer d18:1/18:0,NOR,negative,1,644.8554,2.8101352950669676
1217,GlcCer d18:1/18:0,NOR,positive,1,166.37569,2.2236923803864572
1218,GlcCer d18:1/18:0,pNA,negative,1,994.2818,2.9979460625122454
1219,GlcCer d18:1/18:0,pNA,positive,1,8305.491,3.9194175988528603
1220,Gluconic acid,9AA,negative,1,51773.508,4.714115980594938
1221,Gluconic acid,9AA,positive,0,0.0,0.0
1222,Gluconic acid,CHCA,negative,1,824.0963,2.9165046396019014
1223,Gluconic acid,CHCA,positive,0,0.0,0.0
1224,Gluconic acid,CMBT,negative,1,292.514,2.4676288210103445
1225,Gluconic acid,CMBT,positive,0,0.0,0.0
1226,Gluconic acid,ClCCA,negative,1,99.8487,2.0036703042695043
1227,Gluconic acid,ClCCA,positive,0,0.0,0.0
1228,Gluconic acid,DAN,negative,1,8889.631,3.948932585502616
1229,Gluconic acid,DAN,positive,0,0.0,0.0
1230,Gluconic acid,DHAP,negative,1,501.25204,2.7009217094002644
1231,Gluconic acid,DHAP,positive,0,0.0,0.0
1232,Gluconic acid,DHB,negative,1,807.33484,2.907591297706962
1233,Gluconic acid,DHB,positive,0,0.0,0.0
1234,Gluconic acid,MAPS,negative,0,0.0,0.0
1235,Gluconic acid,MAPS,positive,0,0.0,0.0
1236,Gluconic acid,NEDC,negative,0,0.0,0.0
1237,Gluconic acid,NEDC,positive,0,0.0,0.0
1238,Gluconic acid,NOR,negative,1,6609.245,3.8202175563352943
1239,Gluconic acid,NOR,positive,0,0.0,0.0
1240,Gluconic acid,pNA,negative,1,618.07935,2.7917463179353392
1241,Gluconic acid,pNA,positive,0,0.0,0.0
1242,Glucosamine,9AA,negative,0,0.0,0.0
1243,Glucosamine,9AA,positive,0,0.0,0.0
1244,Glucosamine,CHCA,negative,0,0.0,0.0
1245,Glucosamine,CHCA,positive,1,3778.9363,3.577484481109289
1246,Glucosamine,CMBT,negative,0,0.0,0.0
1247,Glucosamine,CMBT,positive,1,233.19847,2.3695840535342616
1248,Glucosamine,ClCCA,negative,0,0.0,0.0
1249,Glucosamine,ClCCA,positive,1,717.832,2.856627402207224
1250,Glucosamine,DAN,negative,1,19.298597,1.307466021350899
1251,Glucosamine,DAN,positive,1,407.67798,2.611381238097883
1252,Glucosamine,DHAP,negative,0,0.0,0.0
1253,Glucosamine,DHAP,positive,1,345.75546,2.540023308185704
1254,Glucosamine,DHB,negative,0,0.0,0.0
1255,Glucosamine,DHB,positive,1,1064.0046,3.027351483596637
1256,Glucosamine,MAPS,negative,0,0.0,0.0
1257,Glucosamine,MAPS,positive,0,0.0,0.0
1258,Glucosamine,NEDC,negative,0,0.0,0.0
1259,Glucosamine,NEDC,positive,0,0.0,0.0
1260,Glucosamine,NOR,negative,0,0.0,0.0
1261,Glucosamine,NOR,positive,0,0.0,0.0
1262,Glucosamine,pNA,negative,0,0.0,0.0
1263,Glucosamine,pNA,positive,1,284.5748,2.4557198813121004
1264,Glucosamine 6-phosphate,9AA,negative,1,73753.9,4.8677908785114905
1265,Glucosamine 6-phosphate,9AA,positive,0,0.0,0.0
1266,Glucosamine 6-phosphate,CHCA,negative,1,169.86076,2.232642333801918
1267,Glucosamine 6-phosphate,CHCA,positive,1,843.4416,2.9265696199523266
1268,Glucosamine 6-phosphate,CMBT,negative,0,0.0,0.0
1269,Glucosamine 6-phosphate,CMBT,positive,0,0.0,0.0
1270,Glucosamine 6-phosphate,ClCCA,negative,0,0.0,0.0
1271,Glucosamine 6-phosphate,ClCCA,positive,1,91.98472,1.9684115876410773
1272,Glucosamine 6-phosphate,DAN,negative,1,6427.3613,3.8081002778901127
1273,Glucosamine 6-phosphate,DAN,positive,0,0.0,0.0
1274,Glucosamine 6-phosphate,DHAP,negative,1,258.68463,2.414446245725863
1275,Glucosamine 6-phosphate,DHAP,positive,0,0.0,0.0
1276,Glucosamine 6-phosphate,DHB,negative,1,78.6942,1.9014267153778739
1277,Glucosamine 6-phosphate,DHB,positive,1,424.42862,2.6288267029855525
1278,Glucosamine 6-phosphate,MAPS,negative,0,0.0,0.0
1279,Glucosamine 6-phosphate,MAPS,positive,0,0.0,0.0
1280,Glucosamine 6-phosphate,NEDC,negative,0,0.0,0.0
1281,Glucosamine 6-phosphate,NEDC,positive,0,0.0,0.0
1282,Glucosamine 6-phosphate,NOR,negative,1,47220.793,4.674142473111673
1283,Glucosamine 6-phosphate,NOR,positive,0,0.0,0.0
1284,Glucosamine 6-phosphate,pNA,negative,1,1773.1157,3.248981939189647
1285,Glucosamine 6-phosphate,pNA,positive,1,37.263874,1.5827889377678692
1286,Glucose,9AA,negative,1,3140.8533,3.4971859030184436
1287,Glucose,9AA,positive,0,0.0,0.0
1288,Glucose,CHCA,negative,0,0.0,0.0
1289,Glucose,CHCA,positive,0,0.0,0.0
1290,Glucose,CMBT,negative,0,0.0,0.0
1291,Glucose,CMBT,positive,0,0.0,0.0
1292,Glucose,ClCCA,negative,0,0.0,0.0
1293,Glucose,ClCCA,positive,0,0.0,0.0
1294,Glucose,DAN,negative,1,2354.1206,3.372013151198874
1295,Glucose,DAN,positive,0,0.0,0.0
